Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_24_483,VDD,Metal1,277.4800,113.6800,4.999932
FILLER_24_481,VDD,Metal1,276.6400,113.6800,4.999932
FILLER_24_433,VDD,Metal1,251.9465,113.1030,4.999934
FILLER_24_423,VDD,Metal1,243.8800,113.6800,4.999935
FILLER_24_421,VDD,Metal1,243.0400,113.6800,4.999935
FILLER_24_417,VDD,Metal1,241.7400,113.2475,4.999935
FILLER_24_387,VDD,Metal1,223.7200,113.6800,4.999936
FILLER_24_383,VDD,Metal1,221.7600,113.6800,4.999937
FILLER_24_375,VDD,Metal1,219.4665,113.1030,4.999937
FILLER_24_363,VDD,Metal1,210.2800,113.6800,4.999937
FILLER_24_359,VDD,Metal1,209.2600,113.2475,4.999937
FILLER_24_351,VDD,Metal1,203.8400,113.6800,4.999938
FILLER_24_347,VDD,Metal1,202.5400,113.2475,4.999938
FILLER_24_339,VDD,Metal1,199.3065,113.1030,4.999938
FILLER_24_314,VDD,Metal1,182.8400,113.6800,4.999940
FILLER_24_310,VDD,Metal1,181.8200,113.2475,4.999940
FILLER_24_302,VDD,Metal1,178.5865,113.1030,4.999941
FILLER_24_262,VDD,Metal1,153.7200,113.6800,4.999939
FILLER_24_254,VDD,Metal1,151.7065,113.1030,4.999939
FILLER_24_247,VDD,Metal1,145.3200,113.6800,4.999939
FILLER_24_181,VDD,Metal1,108.3600,113.6800,4.999937
FILLER_24_129,VDD,Metal1,79.2400,113.6800,4.999937
FILLER_24_107,VDD,Metal1,66.9200,113.6800,4.999938
FILLER_24_75,VDD,Metal1,49.0000,113.6800,4.999941
FILLER_24_73,VDD,Metal1,48.1600,113.6800,4.999941
FILLER_24_65,VDD,Metal1,45.8665,113.1030,4.999941
FILLER_24_52,VDD,Metal1,36.1200,113.6800,4.999947
FILLER_24_48,VDD,Metal1,35.1000,113.2475,4.999947
FILLER_24_2,VDD,Metal1,9.3400,113.2475,4.999947
FILLER_23_456,VDD,Metal1,262.3600,105.8400,4.999970
FILLER_23_454,VDD,Metal1,261.5200,105.8400,4.999970
FILLER_23_441,VDD,Metal1,253.9600,105.8400,4.999970
FILLER_23_433,VDD,Metal1,251.9465,106.4165,4.999971
FILLER_23_422,VDD,Metal1,243.3200,105.8400,4.999971
FILLER_23_419,VDD,Metal1,241.6400,105.8400,4.999971
FILLER_23_417,VDD,Metal1,240.8000,105.8400,4.999971
FILLER_23_409,VDD,Metal1,238.5065,106.4165,4.999971
FILLER_23_383,VDD,Metal1,221.4800,105.8400,4.999971
